NU_INSCRICAO,NU_NOTA_MT
925804a89fd4ae9a587718ffd11b031087f07224,414.25
084d4e847b3809c6ee6622dd2e095156230f471b,790.15
2f9363be4f160bb39a25d9d1d92a446534b5af7a,443.63
3a162493c1f3d12207b68218e370d7c5c05564b9,416.32
13258e7a59216312cc745f270451992c43865f20,606.32
bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,511.22
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,485.03
168abc621aaee610809422b479954a580336ede9,594.28
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,473.7
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,442.05
1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,422.93
c0e186cfae2c2a170e142560a50bb3d77e47021c,436.52
4bb07d210a75447019c1825a8d73d57ab415bbb9,555.44
ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,440.77
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,428.37
47117d7303f947c59e71db0307d7f18c4ad671c3,416.2
80815afce34e35e82a40ab5c949ef4218c64ffe4,464.73
db08f3cf9d08c25c991705c09c751c62e0a08a43,424.05
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,509.1
deff0ff464f4ed41fc33703484efa2e7e210826e,419.64
b029471c912b96d1699362cd6eda2b078ad4fb3c,488.25
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,456.43
d0d46be0bccba21473f35ad8cc0d89655492cbbf,426.51
0fd77200048ca50a61b9d8849d8d3c6aba72d878,466.38
e4ea611af2a1b071dd70fa440eb014dce4d97a64,417.76
a194c2856fdea1d6ad35721dd9be2887b752a709,475.76
fa45a48b608c8215168f38f71211b0cb75479004,507.42
aab19c63284de92d62c46216ac158870828324c5,455.49
f2ac3ed61e3e4761194e1730fb0663d2c7b89199,587.16
005652f674c6a487c826e00875fa0ac9aa651729,456.42
8505a36d40a5b9a6844205417be6a6ab9ceb488e,666.46
ebb006216b074271c27ad19c93d448f216df3bc9,412.97
c6c79fc0b4aacea5bd383e5c910e12f737024131,426.15
54a036550ed36355cea8e909ef95542fd3a00f77,431.6
788fc9cba5b5e882b44d1a535e776c006c764724,418.63
34368facff58fa65b7a8a98ab6d194eed27c6888,516.42
1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,421.67
cfe0f454f1fd932111f000ae3ef25a0674514ff5,445.74
d2d7ef02e00563bd23f416c7b932eb671ea7190d,413.74
72ec2b6edc3bf09a65f6b902dca52df42576e513,481.65
383bcc5d18fdc2df23442b93375defec142ec866,560.38
155b9450194d1f49f86a9a99db20e0350d55c14b,487.41
a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,458.3
15d21f8e7439106c7a8dc339a48913e4595e7f29,541.58
9c5587d4992a90fef29ca47e1203203e5fab4eba,420.62
e41ee5c6a8a821b0b8b729d169abfdc29023630b,515.04
a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,429.45
5755f53529f7de560778205a8de981b09e1c9adf,480.97
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,475.94
3bae7f083b6a9ffa73681536a50bb03610a02385,418.78
54f1f468782f51711417a118176cfa01d04402be,445.54
6aa61681b73558caa69a609bf54a0e0cbeb7ab28,408.13
4d62a980bdb8a3966430ea4722d447db9cfd75c5,580.61
52035d9090e03bcf4462068cdda2580caf632d85,594.31
ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,450.44
f23f69e494720b1e2ca6974f99ecae716aa96e86,431.34
1a88dc9dcab61beb9827cc66291ec29ba440c5d6,579.79
a3f733ca84831467b4c5d162b737437866ff772f,420.13
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,512.49
867bdd6d9526329e69f8c7ec310e7241894f70c0,410.52
69c5b1a335f5a1a7890fba18c645292cf84b3510,499.1
9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,443.66
867b2fbf177b95f1bd282985d7b117052853ad9f,566.24
5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,446.64
f829a8274c3a363c4c66810773993495b85ca03b,522.88
655ab05712f9bec21a959453151029215f91c325,428.17
8bb28fed3ea663f471fc2c1edc605131053cb460,445.07
7f5750eb2648d60f2bb176fa22fe20008ca4c224,419.74
e8028411cdbb6ce2c5ac367d10918bb614e6797d,423.08
62290729ef9644d05b5393134d45ea812e7581cc,528.68
93f3b61daa34ee7e4d08f26648645ebd6342c98b,460.74
ff694088105a9a8361f65d37dd82d8be0ef79674,416.65
c775775f0d4036c7dbb88e310018eedbb946a021,421.2
0753fb1c8fde85c5d77b94100e6f998ea604561f,423.04
6b442c9454ab62286098a6069da4871c4acb154d,483.33
9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,427.92
ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,497.95
ad210c0d8035360b6829ab8f3fceb21151f8e26b,415.18
e24280c0ecb02afb76d45689c87b4686e8e32997,417.61
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,432.36
9d3b50f88eb69fbd85859753a713439292712b02,414.08
9126fbd622afeb3d3a05299cff0e51391c6eee00,501.29
91cc4a0a71298cc458af1418b8ebb868a5c616cc,558.2
7a991331fe38b04bbec6093638cda44d2b67995d,461.88
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,459.34
616bf36841f2ca3aea5539d905775ba04f212545,482.7
1c622d1913621a5098abd59c31fbba4bfd423bde,459.3
18ba94b28fffb9fb2096e9b37678a732ec4a0b54,489.99
f0421145a346f8df6360f005a6123106503aeeaf,428.8
be4421d74de2e2a781b4ab3af72b80253e1b4f38,441.46
a3c81deb318c4c5bbbf2fda4910a415a59389e65,545.98
5da3ef6feef557c3214eab0cf4b871688e486661,543.55
056028a99ffb0a5ea756b5d92f7933810c3b8b85,464.5
021b04f7832e90614014f3d9cd175a45931211bd,491.83
9912e45a17a85c8a5322d583d6c374c19c520df1,470.14
df48244dd58500fb8eceb66186156576c6b70912,426.52
b86b5e64b7603332108f7a6bf4ad79f8122bddc6,428.2
890014a4e63d88574c62197a24fd43ba5749db83,859.22
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,512.41
b3f0a6db10b01a26a21fb9362b23db86e43c23b1,452.37
b250c9d9d3f9e4d1e3c8ced8b9f6e0de0784e336,420.84
2feb95436ce339c2e183ce31d83b4fcbdf702933,545.0
9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,452.15
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,436.61
088ddc3eb6216ef7b6f98db7338d0137138f889c,522.65
82d4116534c92e184d5ae1041e3e6234ee631396,456.95
30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,453.89
d3b6eab5a3d56dc9823cf355b3ac1f647378fd4c,651.47
5014932633e0f6c5964dd933fd8b0bc65d43f237,442.93
0ea9e7457fac2c575c13ebc83ad29d0c470d353c,665.65
cb8ea4b4612b148ff0f94cf4cde040bffe252e42,474.77
4a4fe2160e898c6c2b5c57d62817575b2c034054,449.81
87a7f00b2e572ba6749d85373f4b3494695a7265,522.08
05cc0fefcd5249faea8b0be3650b1d3967f18bba,661.25
9c253b06f51da906ba681a7659bd042564902323,458.98
c54afd21afaa320e4f0c4d11afc55d63f3915d68,450.79
3f9534a746dac95485f528f762cb24dbfff94deb,480.68
7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,450.28
d2762f737c293db613a49d936643113735d7fd11,461.41
eceb6515af61f74dd9d89a3d2c79900083b99d04,412.12
02fa88556864a36adda160ab815fa92a6285172a,482.95
dbb64303619086dd97eb44f0617d393079fe5bd9,485.86
865bbf6fa8684f00f8118c42b0aac3d12b36a58b,431.18
88edad7187b988a101cf49812d982ba6d4219cd5,420.37
b5901275f251a35d91e966330f05cd665b01e08e,486.57
18f7d8c547d68867ef024276d1f3c99c9b20ab05,412.45
3f29447443c0548992388813832619adb5fc796b,440.01
8030565e2eeb236bd49a4f2d27d4220ea15ddc97,430.72
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,472.87
ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,523.57
c496a52296bd52d834abd5f43e9525da7d0f3552,425.26
fcd15a327d993cc96fec31ce55ebf9064afd83b1,417.84
92b4e9df7e28d6036a43a0ff7bd4acf4a5cd1e79,592.74
1859b3be527e2ea1721767083321d8b110990694,456.49
befd4aaff30d6c45237a045a244efdb4fac8a8e3,444.24
f3f833f413c690d52ac320fef0f2ec80d7175bb0,432.44
7250b0ab7d93e84edc4fbb9e28126b5aba1af90e,420.99
b4d889db37de191eb827d9faadadc72c999a8176,420.42
18e991f65f79c3b9e07a907705ff176f2309b69c,435.92
2e05aee2347152ecb166422fe7490d275dd39652,436.65
c913b6be8e2f1ef59c19883937f783d31ae6006e,452.25
9c02e42506311428329e6508a06c5a7349fc4449,423.86
d25fe8e0d24e9248b2dd134f5ac661ac66fa786e,685.18
f8784496be77efcbda293fbbbde36afd18aba1b0,566.68
ada2e2878d5ed58ca00ce59e26aa676678aaaed4,411.49
3fb6103573c5e57e41d666c1d2b2fa59c188d1c1,419.82
f71ecc896480baffcab5e5beec55ddda862e5c06,445.84
b3da61cc71fa0b77aaa6b116d38d8fb5abad559a,500.48
6ba74fced984a322a06c60b5bf892c85457dde3f,444.23
c3b255b4dbfc50d5cfe0493c336af4c3114c2077,416.46
b9c7ad78c52b5e13dc7df86f290c59fbf0351120,420.77
28c2105c3a17666cabb18b92e3e1be803c39fbc1,431.18
badade3f2d6776a6891e6920261f9314482ff045,449.67
5b25987155f88f3faae720d81dc2bc0581f5b7ab,554.58
c553275998939d9c3c9b62362e527a567639647e,541.57
d353444dafcdee6666e18c125dd1ce2306a216c9,502.98
1b800c0f31ed8caad8db65075f45b1292ca5727c,418.09
73db67467281416a1204cf2bab8bf48c766ee542,544.58
1975e79c117bc46c8ff697f592f2984f6f40cdd3,506.27
9d0eab599c10bb642d220356f300ddb2d846d513,540.53
6c9962b432e40191491d7e241f2650a52c2ca314,440.76
9ee6177f68d6de830576870643aa2c878135c8b0,433.16
bd2a97679eea9ef74c0b66cab807fc1d0204b03a,466.43
ce5c4761e58a04118a4d71de45dc2bf5b8abc1b5,416.62
efd674e11137c474e53638e0614721d600766555,416.77
4c963d0fa0182e8d45584865e832d4c9c5831ae9,444.43
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,430.42
30a3ffb27305dd0a381e074fe3bac98f71197aa3,436.4
951480dc61127a3ee870a21cee0d1867d830ccb0,534.02
f4fd36df873daa6d08c79c6778de43327fa66b89,452.34
bca570a8646658c11027e66491a78cfec05ec6a4,440.85
7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,458.17
ce68229bcbb485d2c7279f0b8d58a97cc66b3ff1,451.4
fe9dbaca4188c4d922c3bd6d3208c1f4e729c9f8,449.59
05977c507b4607d0dc251db788f40f37c43fe04c,419.55
8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,449.73
aa14b8b4c1f79567f537862fceb202d3f9c3a653,431.85
c266ae78cd78c2cb8044422535552143741782ef,429.29
4fe366ad83dae670042477a8229997b93c30aed0,608.03
dbc11305ccaac7ef6665c2288f7aee4f55097da6,415.69
7230f7484eba6c7276583919d034149bb6c2ed62,435.22
03117561e1c1f213580c4d8e48a55152934acd9d,683.23
9f384617c6b0de2619e880b057d5f76d27d6abf4,478.01
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,461.91
e8f56cb57835ff4b0a5b5480464c29c544e4da36,432.03
5baffae676db9745909c63c78cbed1ffa2c59388,415.8
1c732ab6a728b56b4971b4c772bba6dce8ad212d,505.24
7cfb8c37201ba2d427383e3453bf4d17cf140c12,762.93
7eeafe18c6d134aa42553db26ab249ff70060dcd,460.82
2230bbbb96a5aa73b68c943891ce1a99199de906,555.78
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,482.51
b434f8f1723aa06a245cc52f60dbe0036d00d227,705.26
62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,509.39
2c4f23f650e345057155d40f1ca7a3e989aec1ca,593.27
cb4b129f1c71091dc24fa5b869487e22951dd5da,432.14
9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,759.39
2eb16e0139407006b1e4d4d2daccf58f224a2ee0,553.05
b35a59f5b501ddad0acc4aa350f63618fec52203,528.1
804b2ef7a75c29bd00b1aa83516be823077b2f50,444.21
b54748a3cdd15981638e22a2b22b1711a49f8acc,765.75
269fbaa1705061f0592ef69cbad55c4c8815e66a,424.53
c575ca76275c216572040c651f2dfd24012b1170,544.16
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,431.47
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,435.74
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,664.48
0027244961763bce90296b05ab1c58b25feecbea,491.59
30e497939546a84f7bc37d79fa1bb75ebe70d296,465.03
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,501.1
f5a04c09a2993dd3e9c5cce854bed3345672269b,424.39
f392f58168becc2a019d9c3be90bd199453c9fa9,470.7
630bbc85415c713b4f91983f9ee7cf583b7af917,536.96
45ad87c912eae27fd6d1d50d02d650f855275f04,429.97
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,481.5
758122129c02619dcaa8a7c364110ab903af8856,438.01
81b33d71e5ebc917ec942db656d620964fada49d,454.94
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,742.96
b8ecd588358daf3a277daabc9f91ee515907fe22,455.45
a3013ac15f97991ab38e430e23c8ba1fde1ec218,422.68
55d164170ddb6ebdac0ad6175a5f6b1344770b48,518.37
96341a5e96137b582a2f3c4e5dd992122c780385,536.75
ba0dfc459d22ba6011e456ab3dd024b435580dda,508.47
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,437.18
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,595.56
ab0b646f587f98aecc4c3ce454c34f6464410cea,439.51
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,508.65
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,438.69
6b83905491fc04744a847d875533ec1ad6afb7b1,466.06
bad943af15660626bb9a592d55c071882b5908c8,474.18
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,429.69
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,426.69
6309975a376ffb009c60cd0730d35b95991c672c,412.68
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,442.23
d0c0ef316460a146fdb93b06ac40b136636181d5,762.79
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,416.18
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,543.51
26480f4cdac9b7db887a4027ca5ac7ab27171390,420.35
e43d38f6c5ef4b55bce2c20845038520151c82f7,422.71
5a26f420290529ea3015d01dc6c86908db34193e,414.1
18c64b4568c1f230965aead29ae1592fda01d05f,449.55
695da51f9d0b2180555486f36e73da51db3b8740,438.92
b29e693875a12afa6a3045497e683536257c9619,518.08
9fdbef2e51bba75416a1b325388c7c55df863ec2,697.12
c8a508005568418bee0adace08451488743d5789,545.26
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,420.61
af5998e9833b18559891a5c5c15da936edbc9ad4,434.63
d24d5848387771cb4ca766d4f811bba15081dcb6,423.97
16bafa9e1da859dec03f25e70beaeb3b0f53c401,472.42
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,459.79
e4521a6e4a1e442bc0d6a27685ca9d07df878399,439.35
1e1b06caeddac05fba544d2caab9bdef92292448,449.28
d6fcbd5b243909efcec1164b373141a90d51a4ec,472.42
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,467.21
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,554.81
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,438.08
3e18aea5e0898b4897982b585efcd5d41ffa2310,429.41
d495216a1ae9d009143f93fe516ca90b043cfe9c,461.04
50ad15cf445499a53f33dc97b68dd485a0b5be5d,463.08
d6317ea6ea09e751946b500ec15b68a389935cc8,417.83
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,636.93
4ed186e1854432164fb76a7752abe3f9b672fc44,431.35
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,565.78
c65b40029e4b7c845db8e38a9aedee2303926a1e,423.81
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,486.08
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,518.97
cc664dbabfc9fedfc92f66cd1c9149f3df584580,418.78
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,507.77
c41de1d66943f86e42cf66b3dec6cc196ac456b4,410.22
73f5617878676b211049c06a734395f316f7bce9,458.7
40ea1311a656cb310e7d7f55baad87f4ec644371,437.65
b794af00318eac2874056f5f23d8f64b2c82b9a6,437.1
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,414.41
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,489.65
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,493.32
c960037aaaff6addce26bd7b9bebb67d66815336,419.11
29175318e03e967d7db83010ffc193639e75fb60,454.38
aee562b057a663232ded7ad7dd99f532abd88f1c,483.82
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,498.06
fddd0c34d10074967156596c5bb565730c0516a6,520.52
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,413.67
0e218e7923ac1bf75819e9681926860fda5955c4,419.49
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,570.78
f3758a79f6787e87690a273be8877dd2559a2189,414.24
0115b0abcaa64883c780f4395816c763b0ba1dba,453.99
c9c320120b3e986326fd27c64ebafddcb8a34ae5,541.51
83e9189ad5e6803010e4a8d7786d83d51b4d072b,551.04
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,481.97
687448d804c924b64fb61ba94b1846007d6ab904,671.17
85d242dba50381621f3f44a46c8e19d4aa949196,413.94
e673f673a923826e58dbbaee41347fc6c7190f6c,419.18
d8bb747e90924ca2da4811a86d612a811ca55ee8,410.74
c6276f27d568361cee956964fb7149a64d477a72,491.39
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,570.64
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,522.63
7aed648c2c983a53e6bf18a80ff3fda2809f2828,415.39
62980b7abb1768ca53fe76039d00c32db1111dd1,549.46
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,422.49
9beb191a3446fedd038a2acc53cc73a4d7addd98,421.84
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,515.42
e3dbb8a1df52dd191d1698da978426270fdab4c8,567.79
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,476.41
6e27fbdbe1c3535d01606cebf23168cbc867284a,464.55
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,434.37
7ac5b8119b46505883764b15158768249a19bc75,477.64
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,484.29
77b4afdddd5906c700007d523aad010af744828a,517.14
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,491.37
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,426.33
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,441.47
16c86751ae838343cf11f2b782cfd1a9351b7df9,430.13
f5e18a31e75145ed9947397f7e97f7cdd65997c9,457.57
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,563.55
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,446.62
58373722411945d7bdef5cb5ede4459a9edcba13,688.91
fbbedf651635cb20ab7d73c0df10349ec19406f4,490.55
ac0672791ab77daa1a88917319f6a81d48c039a2,441.22
18971261007a7df90081e682f530b0bb933c7b05,414.88
766e74a2b847193a0e72fd9ca7a5488467b4001f,632.41
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,652.87
a046d5f1275b3d7c4c80de122f5783110bb139de,459.08
c476c28c271114351f7df88e4ada53a02a6ab7fd,437.71
2383fd53d2062cf9eb760ee159e8599d784ea3ad,524.61
6cf4378e9b737cde762f847a4133c0f0a51af8fb,426.66
537e2b3126d1ac5dbbcfde55d0549dda561b575e,662.63
d5b0b6b1d308bc5598d17171b63c220429d65882,506.16
be5fcc60060c10729489eb296651f99cde7a1f78,449.24
889a6097b286730a6757ea174728eeb0a14fcc4f,573.88
bd7f9c8640412736f83101714c2d35721753de71,429.64
f77507705f197f08acf982853b4f481d7a9a0a0b,578.22
8005937a977eaf54535cec4e86fffe0622d86027,453.49
d548b75b88388dba356a5e7043d802523cebf7be,427.84
5aed9b781bc9d334def639b9e22fa0edd86c4104,419.47
8d273cc5ff9520947e212b4bab15a7bf125d51ae,589.3
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,458.59
6bb0347a27172b6da6a477b212ac453ee0b317d6,438.92
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,555.41
e095d83730d16bdca52edda499352823c0ae9a7d,459.73
7fb12a1d1f8106aa942787429c57962db62209f4,448.31
3e0fd99c643bac4c7354025cacbc04922c4d7af8,413.77
6bd7e53fde462120da3e1f3abc359dcd853f38a1,432.86
931c9b68503203e3dde2b2416193f56f3b3240b1,454.7
a15d809e0a87059fde96b0b69718e260119b680f,469.42
fce9f32ec22885e4680e8e992ec173aaa112d41e,451.11
41cdcbe8b3d19283983318846c677a4c15af4aaa,417.71
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,411.12
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,493.53
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,414.4
c809774e530a33dfb2e8131fb2859acb1d60fc16,561.21
17852911ec609b95147c2b36507cf41c374feee7,584.18
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,419.47
2818b1f99095fab6d1019efc123108c69504dfbb,432.12
3c7d52ad907c55f7334346a768b44288ebb5b72e,449.42
8bd427155d8fbac266279acd0e1cfbd04198f2c3,437.91
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,433.86
dee4340768896265cc860b2143a197f1e83857dc,465.74
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,573.9
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,498.63
03faf309404717170977dd61b95ff1814c40088c,435.47
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,422.07
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,478.99
ceb125e2a8f67106d58e63f317c812b764d3f725,578.75
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,442.19
e953271d07ef14f77f07eb72a93de203efa33b06,445.66
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,423.13
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,535.65
4abd3801858b276db1a70ee7e94c1d899b79e380,628.42
c59cbd8309df8defa64508ebcbeefbcab5b24b50,425.21
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,450.58
6dd26d0500fac7c3b12384dc9790d56647196ade,441.66
f99ef219338343ac35a138627ab44549fcc9247d,588.82
367a987b5a240cb3cd1ba4302f32f1e9adf75129,421.53
71b69bc0230f1d10277c460ca6226d6886d0799a,514.6
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,622.94
85ddb58c793932dc0b1244a67d490cfb45c64aa6,441.08
0683bd41ef13129ea73344ea989e0c2e93910ef2,541.56
bdda2058e08eea69e4c188395e34efa77d626279,446.94
e24c79803fab5038ccbe849262f642dcbca4a735,462.01
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,476.05
10ce02a9154cccd22497208b8e0195af192540a7,446.66
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,424.16
368c201123a334ce74cb5b5736cecdc4dcd7f43b,438.54
951544af1d2cc99f72def1e5050a514a7d869da7,424.81
47c56b81cb75952158cc58ac1dba1c6adec1e441,465.52
19df9feceee051f2b3466617bd4969688049c530,458.71
5128a1a7c4743109ace5dcfd42879ee999290536,445.8
396393b00220c19d1da779dd40277ab033825c5b,450.68
aa3c70232b75e6699d4fddad8278b785019de599,446.28
23fe757306c647c997ddd80b681ee7cdd693ed0a,449.96
8338d85c01042aa8d043b4f004e1051b7dab9385,406.17
1ae3591562a76ac63d7f8edf9113a2eaad373539,466.06
4fd659b8ab4ac00f9233609c32a6f735b909493e,445.77
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,691.41
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,472.86
eb72e93988532c686581729e39b8b969e8fe11f9,501.06
f8b9cf59ba045595c2635ca232e74e417468054f,422.86
e2867649339be49075bcc34446b27b84685df132,546.04
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,433.52
4b83e292acd8b9b0ff3f73d2d76786c668346b02,576.75
f220f1ad2b33afcbe62e6d7110acbf8f33611643,423.46
8e397c184b99d98a6321ece206c14e060259f972,437.33
007d54236b259073657f2ec22ec77f01f53cc845,415.92
b821047b68fddf477c463a21d71311fe8dfeb73a,540.52
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,414.35
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,417.27
0031a184b641879da21aa6b20afe7fe981cbd0b9,426.3
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,761.94
f0527e3f10cbf275c69eda7ebf7e521f74723644,465.97
dbb9805d453e8be32d844ff35ab54818f1862c4a,429.25
c063002d93b60b03895b07efdfb49981c0aa74cf,558.97
79a82427efed350356cfde73470641b0143931af,459.24
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,415.82
b6896311e1e6509aa201bb98af9d59a9f92ae26d,524.32
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,522.95
1ff27016f59accc6db15f32efc63c1e359c2e640,470.06
70f54399076674b5788c25a4f91590eef521c586,479.16
c9c74863e650894c407ecff2e859d545add51127,453.47
adb2c4c81f38b46232c14ba76031de8e4d932bfd,418.81
ee5f9994df3331cf0df76303584bab4070a28d0d,494.59
f1188bd78bb2caf3b243095a7efa21a90b455323,499.63
469a2496f12cda71984b4783186e4a81ddc66d05,431.68
53aff6504cf05345877577b392df1e6d3495f96c,443.18
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,550.57
16e35b093d462f16bca8f46ef05907d7674171b5,411.51
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,417.43
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,511.38
603cdac3e2637a1775d0835a35b1824a66d6f159,491.14
729dbf9ac607943285cf9cabf80503f9e1112cb0,645.69
6553371b304d9effccd011d3ed11f852354b335c,450.65
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,445.64
6b11913937224ba8eac6c17003a30e9d6939b6a3,411.12
11cca4c8990d674ff1a5e26fe0040669e61a0233,409.27
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,427.39
569fff7fa6d66e6a99c21bd650356b830ee82ff9,528.13
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,459.05
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,545.65
01f7730894bdc452e3477d93e3c54ff415b61111,441.5
5ec28648c95c2da89e5d8edceef07e9f93cda87a,437.84
c72b158cced5274845a6dd714599314634bb6c48,412.13
c48bba8ca267525981be488ff4e86cf050164a39,416.45
f34a161eeb0416fc4b417e93ce97909636c524a9,663.17
c1879190680836a87f332da038342397e16c5ccf,451.47
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,468.44
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,457.71
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,653.06
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,418.36
8833c7ba011d13481b959f08f6c7cf30a1556c6d,418.04
f3ef288fa31afac3b0ca3aa433d13e272fe00266,483.8
dd2d48e442be679f4ea26a306395cd883b62adf9,481.11
